,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,full_time_position,case_status,Age_of_est,annual_wage,hourly_wage,weekly_wage,monthly_wage,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
125,1,0,7.919719760924575,7.599901959208498,1,Approved,2.995732273553991,10.567268742265215,2.9792862373668596,6.617337159272069,8.082645247776401,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
126,1,0,7.9208096792886,7.606387389772652,1,Denied,1.9459101490553132,11.798509137319682,4.173890400914557,7.847648648776998,9.313685157414204,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
127,1,0,10.05569348542546,7.60489448081162,0,Approved,2.302585092994046,11.228380333835869,3.6155154359270543,7.2778142558263434,8.743619880663438,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
128,0,0,7.669028288589683,7.599901959208498,1,Approved,2.995732273553991,10.519587098210815,2.9340826524465644,6.569719551515087,8.034977430038865,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
129,0,0,8.411832675758411,7.605392364814935,1,Denied,2.1972245773362196,11.02872116174677,3.4217810324371425,7.078304771252805,8.543993013175404,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
130,0,0,7.845807502637805,7.603897968521881,1,Approved,2.4849066497880004,12.418737526844666,4.786982839274158,8.467699935905236,9.93387533955379,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
131,1,0,7.195937226475569,7.585788821732034,1,Approved,3.871201010907891,13.47207421293405,5.834877693885274,9.520902390740789,10.987183070647387,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
132,0,0,6.834108738813838,7.506042178518122,1,Approved,5.293304824724492,10.327838200877988,2.753506058063714,6.378261288249591,7.843291293322209,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
133,1,0,8.364042011922063,7.603897968521881,1,Approved,2.4849066497880004,9.877046036505297,2.3383373349317167,5.928417221278137,7.392703964120455,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
134,1,1,11.637644391627724,7.60688453121963,1,Approved,1.791759469228055,12.01305812219742,4.385464228985744,8.062123645400053,9.528218179706919,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
135,1,0,7.575071699507561,7.602401335665818,1,Approved,2.70805020110221,11.78741210943201,4.162965035317549,7.836555896459067,9.302589051986999,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
136,1,0,7.56734567601324,7.517520850603031,1,Approved,5.181783550292085,11.065033168457164,3.4569284507631357,7.11458728668535,8.58029865496711,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
137,0,0,7.954372272531867,7.607878073278507,1,Approved,1.3862943611198906,11.2629786439452,3.6491988852432202,7.312389529202948,8.778213219469324,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
138,1,0,7.086737934510577,7.557472901614746,1,Approved,4.634728988229636,11.594691056856814,3.9735444195762413,7.643917186727504,9.109885765605002,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
139,1,0,4.007333185232471,7.5953872788539725,0,Approved,3.367295829986474,10.75797798425483,3.161135273293164,6.807818702350027,8.27330533206368,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
140,0,0,8.387312270561717,7.573017256052546,0,Approved,4.290459441148391,11.393255162044781,3.7762945857215198,7.442586112151693,8.908472488341276,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
141,1,0,11.210603415778932,7.60339933974067,1,Approved,2.5649493574615367,11.015719175598845,3.409206091545732,7.0653136077117376,8.530993362840185,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
142,0,1,6.302618975744905,7.526178913346146,1,Approved,5.087596335232384,11.102332582268826,3.493073495816114,7.151857501032274,8.617591766985305,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
143,1,0,7.94873845481361,7.589841512182657,1,Approved,3.6888794541139363,11.516913302964083,3.897285907417035,7.566177425661907,9.032116209385899,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
144,0,1,7.399398083331354,7.600902459542082,1,Approved,2.8903717578961645,10.845129216845953,3.244745043297804,6.894879471168025,8.360437036952563,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
145,1,0,7.501634457883413,7.572502985020384,1,Approved,4.30406509320417,9.497301184382462,2.002176223486908,5.549877918384209,7.0132197892323385,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
146,1,0,8.098946748943339,7.603897968521881,1,Approved,2.4849066497880004,13.520152906142606,5.882819197842245,9.568977709161146,11.035261035920366,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
147,1,0,6.159095388491933,7.60339933974067,1,Approved,2.5649493574615367,8.473957870498346,1.1944220522843667,4.533308505598943,5.991345790056642,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
148,1,0,8.360305435879093,7.541683099882111,1,Approved,4.890349128221754,11.911868819265303,4.285599918313002,7.9609672667810765,9.427035979911475,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
149,0,0,7.752335163302292,7.56734567601324,1,Denied,4.430816798843313,11.725941182478554,4.102479731179068,7.775109532137255,9.24112342451742,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
150,0,0,10.826793619304189,7.588829878307813,1,Denied,3.7376696182833684,13.911321376064695,6.273085475381068,9.960123996840345,11.426424721221615,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
151,1,0,7.724004656676065,7.584264818389059,1,Approved,3.9318256327243257,11.140910606716396,3.530500697914737,7.1904064484058585,8.656163516197024,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
152,1,0,5.545177444479562,7.602900462204755,1,Denied,2.6390573296152584,13.661991021590744,6.024288885464337,9.710806763700308,11.177097196956716,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
153,1,0,5.924255797414532,7.605890001053122,0,Approved,2.0794415416798357,11.767044988623187,4.142917898856838,7.8161967473682665,9.28222365109634,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
154,1,1,3.1354942159291497,7.600902459542082,1,Approved,2.8903717578961645,10.53880724253303,2.9522904138839876,6.5889135158581515,8.054191921659816,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
155,1,1,8.04012466444838,7.601901959875166,1,Approved,2.772588722239781,11.311817707343655,3.6967979001139093,7.361197400229207,8.827045551728776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
156,1,0,8.546363568716018,7.599901959208498,1,Approved,2.995732273553991,8.741484883364665,1.3882371841548682,4.798358764287786,6.25833467056977,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
157,1,0,5.652489180268651,7.60489448081162,1,Approved,2.302585092994046,10.704164718751137,3.109661096393534,6.75406535837366,8.219505002110834,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
158,1,0,7.563719668414366,7.496652438168283,1,Approved,5.375278407684165,11.554860855435118,3.9344777500050854,7.604106072489879,9.070059682575048,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
159,1,0,7.828436359157585,7.560601162768557,1,Approved,4.574710978503383,11.738663248352657,4.1149928913893,7.7878263899174724,9.253844366716363,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
160,1,1,7.0909098220799835,7.607878073278507,1,Approved,1.3862943611198906,11.31224594724694,3.6972155257827723,7.361625373303124,8.82747373405249,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
161,1,0,5.823045895483019,7.60339933974067,1,Approved,2.5649493574615367,8.301236254416384,1.07720693538483,4.362571783435059,5.8190561917650365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
162,1,0,7.9658927350845286,7.563200592358071,0,Approved,4.5217885770490405,10.935218845280284,3.3314726146577573,6.984883506996461,8.450508190460473,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
163,1,0,6.705639094860003,7.5745584842024805,1,Approved,4.248495242049359,11.63702769241116,4.015101534719129,7.686234350060448,9.152218199752635,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
164,1,0,7.878912912297133,7.605890001053122,1,Approved,2.0794415416798357,10.759955453573536,3.1630290617504375,6.8097940305062545,8.275282339170499,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
165,1,0,8.340694647925071,7.604396348796338,0,Approved,2.3978952727983707,11.723495256849773,4.100074269897651,7.7726646154219665,9.238677716567857,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
166,1,0,6.131226489483141,7.6004023345004,1,Approved,2.9444389791664403,11.095825584633744,3.4867648882467774,7.145355519285842,8.611085851863033,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
167,1,0,8.117312461601975,7.597897950521784,1,Denied,3.1780538303479458,12.068729368324812,4.440461020306715,8.117778148544934,9.58388581375055,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
168,0,0,8.199738960630786,7.5953872788539725,1,Denied,3.367295829986474,12.898438420872568,5.2635033297188585,8.947322293819095,10.413559292202898,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
169,0,0,5.924255797414532,7.597396320212795,1,Denied,3.2188758248682006,15.13324064145203,7.493673950270041,11.182010577638017,12.648336936825713,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
170,0,0,5.308267697401205,7.592366128519796,1,Approved,3.5553480614894135,10.827027346357132,3.2273545860602995,6.8767957481011965,8.342339083693737,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
171,1,0,8.60557030203365,7.590852123688581,1,Approved,3.6375861597263857,9.11378762049933,1.679844399679937,5.168145160697562,6.630091741878227,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
172,1,0,8.02322468471667,7.597897950521784,1,Approved,3.1780538303479458,9.244054606109028,1.7870923451278742,5.297729693902289,6.760210923703949,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
173,1,0,10.260917211605735,7.599901959208498,1,Approved,2.995732273553991,11.030708353875939,3.4237034278465996,7.080290321632439,8.545979850972135,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
174,1,0,8.073402968986406,7.59890045687141,1,Approved,3.091042453358316,11.019169161253851,3.412542239836885,7.068760707946355,8.534442725741112,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
175,1,0,8.669227347271736,7.6004023345004,1,Approved,2.9444389791664403,10.37310954646837,2.795955115733965,6.423458916594358,7.888546718778953,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
176,1,1,8.080237416216702,7.600902459542082,1,Approved,2.8903717578961645,11.44449008091542,3.826385299904322,7.493792337291802,8.959701215647843,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
177,1,0,7.904334842085095,7.606387389772652,1,Approved,1.9459101490553132,11.607532488527223,3.986145977469369,7.656752624835567,9.122725904072873,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
178,0,1,7.930206206684683,7.602401335665818,1,Approved,2.70805020110221,11.71616014334439,4.09286109062715,7.7653325423915485,9.231343259064461,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
179,1,0,6.885509670034818,7.594381242551817,1,Denied,3.4339872044851463,11.570246187859572,3.949564609963093,7.619483941845776,9.085443404705398,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
180,1,1,10.693534557836033,7.604396348796338,1,Approved,2.3978952727983707,11.80821470441757,4.1834473604405344,7.857350515103854,9.323389926067788,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
181,1,0,7.356918242356021,7.566311014772463,1,Approved,4.454347296253507,11.7479960851723,4.124174130018927,7.79715544800352,9.263176388256134,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
182,0,1,8.39840965542627,7.5822291942764615,1,Approved,4.007333185232471,11.638388886365561,4.0164381994101985,7.687594931520247,9.15357926155372,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
183,0,0,7.5652752818989315,7.601901959875166,1,Approved,2.772588722239781,11.516942585526369,3.89731459592763,7.566206693357293,9.032145488740321,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
184,0,0,6.484635235635252,7.578145472419466,1,Denied,4.143134726391533,11.761151172505032,4.137117882436665,7.810305268538195,9.276330339255992,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
185,1,1,6.324358962381311,7.606387389772652,1,Denied,1.9459101490553132,13.38899207470083,5.7520486920656895,9.43782648072451,10.904102275834108,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
186,0,0,6.045005314036012,7.603897968521881,1,Approved,2.4849066497880004,11.394262867612836,3.7772792298126348,7.443593239080703,8.9094800690486,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
187,1,0,6.398594934535208,7.605890001053122,1,Denied,2.0794415416798357,11.835248065986999,4.210074209066642,7.8843737560300315,9.350421104112195,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
188,1,0,7.347299700743164,7.595889917718538,1,Approved,3.332204510175204,6.448351274703012,0.2648242539621626,2.574753213237177,3.980709163216593,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
189,1,0,7.840312983320164,7.602900462204755,1,Approved,2.6390573296152584,10.291133844293316,2.7191793874794543,6.341619193493911,7.806600383651744,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190,1,0,6.8690144506657065,7.60489448081162,1,Approved,2.302585092994046,11.725532016574745,4.102077327563293,7.774700534837463,9.24071429499094,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
191,1,0,8.223358899479258,7.541683099882111,0,Approved,4.890349128221754,11.618913523681718,3.997316930877725,7.66812841197218,9.134105806892414,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
192,1,0,8.305484017727691,7.59488438721652,0,Approved,3.4011973816621555,11.541615831978604,3.921493308672176,7.590867566459783,9.05681606538069,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
193,1,0,11.763154860371358,7.596894438144544,1,Approved,3.258096538021482,11.76641779767241,4.142300663761766,7.815569804486004,9.28159651366714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
194,1,0,7.687538766201629,7.597396320212795,1,Approved,3.2188758248682006,11.640776756319552,4.018783118116027,7.689981729018783,9.155966900112277,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
195,0,0,6.771935555839602,7.596894438144544,1,Denied,3.258096538021482,12.09891373595319,4.470294923742188,8.147953820432598,9.614068305403098,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
196,0,0,7.897296472595885,7.6004023345004,1,Approved,2.9444389791664403,9.66877357121655,2.1521500976072723,5.72074925971235,7.184562180548017,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
197,0,1,7.920446505142607,7.604396348796338,1,Approved,2.3978952727983707,9.976393159281038,2.428521974996315,6.027517340894501,7.491997707529273,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
198,0,0,7.226936018493289,7.589335823170617,0,Approved,3.713572066704308,11.453744513060734,3.8354391008593893,7.503041741416907,8.968954562855888,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
199,1,0,8.898502209646642,7.533158807455563,1,Approved,5.003946305945459,11.398726785327877,3.7816412628289187,7.448054600546883,8.913943435168106,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
200,1,0,8.096512917501594,7.590852123688581,1,Approved,3.6375861597263857,11.217777055330295,3.6051987567651147,7.26721819828791,8.733018160453701,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
201,1,0,7.1808311990445555,7.602401335665818,1,Approved,2.70805020110221,11.507618507951488,3.888180538572999,7.556887371719847,9.022822437366406,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
202,1,0,8.048468743668883,7.600902459542082,1,Approved,2.8903717578961645,10.370099812584748,2.793129317178387,6.420453980872054,7.885538021088489,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
203,0,0,8.467582690862903,7.591861714889934,1,Approved,3.58351893845611,12.028004808827362,4.400226179548589,8.077065744960107,9.543163876730642,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
204,1,0,7.660585461703256,7.528331766707247,1,Approved,5.062595033026967,11.778405792543323,4.1540994243083835,7.827553084646682,9.293583491325993,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
205,1,0,7.83399634170946,7.5740450053721995,1,Denied,4.2626798770413155,11.34013668651999,3.7244244342683896,7.389498977936311,8.855360775837182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
206,1,0,6.642486801367256,7.576097340623111,1,Approved,4.204692619390966,11.397290682664366,3.7802378893725708,7.4466193190192165,8.912507509691785,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
207,0,0,7.0825485693553,7.602900462204755,1,Approved,2.6390573296152584,11.320138213345901,3.7049129679870862,7.369512742248989,8.83536494338845,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
208,0,0,7.91644286012226,7.603897968521881,1,Denied,2.4849066497880004,12.705127836742369,5.071295679979031,8.754038917695308,10.22025457711614,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
209,0,0,8.081475040137052,7.607381425639791,0,Approved,1.6094379124341003,11.045190300810903,3.437716903035368,7.0947604020187445,8.56045923680946,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
210,1,0,7.89989532313973,7.584264818389059,0,Approved,3.9318256327243257,11.666874810245332,4.044418248070947,7.7160682269843015,9.18206246071009,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
211,1,0,8.289288323000317,7.533693709848633,1,Approved,4.997212273764115,10.89244065504258,3.2902545402724246,6.942144999945339,8.407738565574274,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
212,0,1,4.718498871295094,7.605392364814935,1,Denied,2.1972245773362196,11.659430102459735,4.037104385989925,7.7086267849681915,9.174618457548581,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
213,0,0,8.593598522618644,7.582738488914411,0,Approved,3.9889840465642745,11.52683339971237,3.907005728378856,7.576092510741164,9.042035224757477,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
214,0,0,7.929846429742503,7.601402334583733,1,Denied,2.833213344056216,11.893930380143148,4.267910485552464,7.943035019889074,9.409098876730074,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
215,0,1,6.672032945461067,7.563200592358071,1,Approved,4.5217885770490405,9.965702438623554,2.4187779761389083,6.016852040164211,7.4813124798451645,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
216,1,0,7.323830566202317,7.601901959875166,0,Approved,2.772588722239781,12.50366549359738,4.871232043793659,8.552611121014698,10.018799686175006,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
217,1,0,10.199584123588927,7.559038255443384,1,Denied,4.605170185988092,10.861218455819827,3.26021227165058,6.910952853594844,8.376522853241184,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
218,0,0,7.532623618788788,7.56734567601324,1,Approved,4.430816798843313,7.779776413510548,0.7651860493091105,3.8496319204878438,5.299458382008908,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
219,1,0,8.130353547431238,7.605392364814935,1,Approved,2.1972245773362196,11.206739106012979,3.594462312931892,7.256187847680775,8.721981850959281,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
220,1,0,6.779921907472252,7.599401333415815,1,Approved,3.044522437723423,14.347054671848964,6.708152574979838,10.395840925355062,11.862154486704844,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
221,1,1,7.831617276352611,7.606387389772652,1,Approved,1.9459101490553132,12.29924700062935,4.668549471769994,8.348235568901185,9.8143904564914,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
222,0,0,7.81156848934518,7.596894438144544,1,Approved,3.258096538021482,12.182829606799775,4.55328967468802,8.231846850556822,9.697979248766838,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
223,0,0,6.669498089857879,7.5569505720129,0,Denied,4.6443908991413725,11.973955955754752,4.346858448927732,8.023033808522499,9.489118673240132,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
224,0,0,6.912742820493176,7.581209826196346,1,Approved,4.04305126783455,11.818890775737007,4.193961596391323,7.868022556850683,9.334065128006356,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
225,1,0,6.576469569048224,7.6004023345004,1,Approved,2.9444389791664403,11.516724539339858,3.8971009736259767,7.565988757884345,9.031927466442719,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
226,0,0,3.044522437723423,7.599901959208498,0,Approved,2.995732273553991,11.841701878852477,4.216432563217994,7.89082519291416,9.356874404363092,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
227,1,0,6.222576268071369,7.6004023345004,1,Approved,2.9444389791664403,11.682327337574987,4.059602222833339,7.731514052832778,9.197513542130414,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
228,1,0,6.371611847231857,7.585281078639126,1,Denied,3.8918202981106265,14.174096703992232,6.535424998692024,10.22288861661125,11.689197739472498,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
229,0,0,7.9269635448629785,7.599901959208498,0,Approved,2.995732273553991,11.626517062141449,4.004781418256653,7.675728477410694,9.141708596000685,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
230,0,0,5.652489180268651,7.592366128519796,1,Denied,3.5553480614894135,14.33540586353973,6.696518065084459,10.384192468221054,11.850505754141079,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
231,1,0,7.568379267836522,7.595889917718538,1,Approved,3.332204510175204,11.63410122770275,4.012227917232095,7.68330920499456,9.149292019773707,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
232,1,0,7.649216319820633,7.606387389772652,1,Approved,1.9459101490553132,8.96124419583949,1.557542209914553,5.016521780841739,6.47774770326128,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
233,1,0,8.07837810362652,7.599901959208498,1,Approved,2.995732273553991,8.869886017236396,1.486125555718139,4.925785216179863,6.386524318085542,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
234,0,0,7.927324360309794,7.588829878307813,1,Approved,3.7376696182833684,11.520770809616407,3.901065303885923,7.570032977581171,9.035973294261499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
235,0,0,7.672292455628756,7.594381242551817,1,Denied,3.4339872044851463,11.378153760619886,3.761541515370704,7.427493452337487,8.893372973218238,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
236,0,0,7.841492924460013,7.608374474380783,1,Denied,1.0986122886681098,11.44726813152885,3.8291029329413475,7.496568873676271,8.962478939523187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
237,0,0,11.957611286231675,7.602900462204755,1,Denied,2.6390573296152584,11.683145762655819,4.060406537732753,7.7323321258555895,9.198331891251534,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
238,0,0,8.186742787113518,7.576097340623111,1,Denied,4.204692619390966,11.648449658148085,4.0263186852704695,7.697651202020867,9.16363906213071,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
239,1,0,8.61341204915678,7.599401333415815,1,Approved,3.044522437723423,10.987429083311783,3.3818639327461226,7.037047555003892,8.502708459018606,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
240,1,0,7.7039102096163115,7.601402334583733,1,Denied,2.833213344056216,10.178349547848983,2.6142317926688583,6.229041131596518,7.6938606331227755,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
241,1,0,7.962763930168115,7.605890001053122,1,Approved,2.0794415416798357,13.428787927156522,5.791720676284657,9.477619285310178,10.943897470866574,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
242,0,1,7.828038032125829,7.602900462204755,1,Denied,2.6390573296152584,10.856824326988342,3.255987066128594,6.90656303007424,8.372129653720304,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
